"revision","rustdoc_item_id","public_path","kind","classification","harness_route","evidence_state"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","4303","aarch64_vmsa::mapper::types::UnmapReclaimOutcome::old","function","direct-fvp-execution","source-reviewed TestMapper and LiveTranslation operations normalize mapper construction, map/range/remap/protect/unmap/reclaim/translation outcomes and own cleanup; catalog: mapper.plan-boundaries; mapper.live-range; recovery.allocation-failure; invalidation.translation-cycle","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","4305","aarch64_vmsa::mapper::types::UnmapReclaimOutcome::root_now_empty","function","direct-fvp-execution","source-reviewed TestMapper and LiveTranslation operations normalize mapper construction, map/range/remap/protect/unmap/reclaim/translation outcomes and own cleanup; catalog: mapper.plan-boundaries; mapper.live-range; recovery.allocation-failure; invalidation.translation-cycle","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","4304","aarch64_vmsa::mapper::types::UnmapReclaimOutcome::tables_freed","function","direct-fvp-execution","source-reviewed TestMapper and LiveTranslation operations normalize mapper construction, map/range/remap/protect/unmap/reclaim/translation outcomes and own cleanup; catalog: mapper.plan-boundaries; mapper.live-range; recovery.allocation-failure; invalidation.translation-cycle","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5038","aarch64_vmsa::regime","module","type-only","public namespace and reexport surface","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","4490","aarch64_vmsa::regime::IpaSpace","enum","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","2043","aarch64_vmsa::regime::LayoutOf","type_alias","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","4209","aarch64_vmsa::regime::LeafFieldsOf","type_alias","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","2047","aarch64_vmsa::regime::NonSecureEl1Stage1","struct","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","2232","aarch64_vmsa::regime::NonSecureEl2HostStage1","struct","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","2148","aarch64_vmsa::regime::NonSecureEl2Stage1","struct","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","2356","aarch64_vmsa::regime::NonSecureEl2Stage2","struct","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","2120","aarch64_vmsa::regime::RealmEl1Stage1","struct","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","2288","aarch64_vmsa::regime::RealmEl2HostStage1","struct","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","2204","aarch64_vmsa::regime::RealmEl2Stage1","struct","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","2444","aarch64_vmsa::regime::RealmEl2Stage2","struct","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","4421","aarch64_vmsa::regime::RegimeOwner","enum","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","4671","aarch64_vmsa::regime::RegimeValidationError","enum","isolated-malformed-input","source-reviewed typed TranslationSetup and adapter capability validation normalize invalid regime and geometry requests; catalog: features.regime-validation","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","2316","aarch64_vmsa::regime::RootEl3Stage1","struct","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","2092","aarch64_vmsa::regime::SecureEl1Stage1","struct","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","2260","aarch64_vmsa::regime::SecureEl2HostStage1","struct","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","2416","aarch64_vmsa::regime::SecureEl2NonSecureIpaStage2","struct","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","2388","aarch64_vmsa::regime::SecureEl2SecureIpaStage2","struct","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","2176","aarch64_vmsa::regime::SecureEl2Stage1","struct","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","2048","aarch64_vmsa::regime::Stage1Regime","trait","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","4657","aarch64_vmsa::regime::Stage2Regime","trait","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","2041","aarch64_vmsa::regime::StageOf","type_alias","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","4078","aarch64_vmsa::regime::TableFieldsOf","type_alias","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","2042","aarch64_vmsa::regime::TranslationRegime","trait","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","4456","aarch64_vmsa::regime::TranslationSpace","enum","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","4696","aarch64_vmsa::regime::validate_regime","function","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","4697","aarch64_vmsa::regime::validate_regime_format","function","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5370","aarch64_vmsa::table","module","type-only","public namespace and reexport surface","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5753","aarch64_vmsa::table","use","type-only","public namespace and reexport surface","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5754","aarch64_vmsa::table","use","type-only","public namespace and reexport surface","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5755","aarch64_vmsa::table","use","type-only","public namespace and reexport surface","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5756","aarch64_vmsa::table","use","type-only","public namespace and reexport surface","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5757","aarch64_vmsa::table","use","type-only","public namespace and reexport surface","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5758","aarch64_vmsa::table","use","type-only","public namespace and reexport surface","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5759","aarch64_vmsa::table","use","type-only","public namespace and reexport surface","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5760","aarch64_vmsa::table","use","type-only","public namespace and reexport surface","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5761","aarch64_vmsa::table","use","type-only","public namespace and reexport surface","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5137","aarch64_vmsa::table::access::NextTable","struct","direct-fvp-execution","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: geometry.value-boundaries; geometry.path-boundaries; tables.recursive-access; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5140","aarch64_vmsa::table::access::NextTable::addr","function","direct-fvp-execution","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: geometry.value-boundaries; geometry.path-boundaries; tables.recursive-access; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5139","aarch64_vmsa::table::access::NextTable::from_descriptor","function","direct-fvp-execution","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: geometry.value-boundaries; geometry.path-boundaries; tables.recursive-access; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5138","aarch64_vmsa::table::access::NextTable::new","function","direct-fvp-execution","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: geometry.value-boundaries; geometry.path-boundaries; tables.recursive-access; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5141","aarch64_vmsa::table::access::NextTable::shape","function","direct-fvp-execution","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: geometry.value-boundaries; geometry.path-boundaries; tables.recursive-access; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","4205","aarch64_vmsa::table::access::TableAccess","trait","type-only","typed catalog bounds and compile-time regime/format selection","classified"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","3945","aarch64_vmsa::table::access::TableAccessLocation","struct","direct-fvp-execution","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: geometry.value-boundaries; geometry.path-boundaries; tables.recursive-access; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5319","aarch64_vmsa::table::access::TableAccessLocation::addr","function","direct-fvp-execution","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: geometry.value-boundaries; geometry.path-boundaries; tables.recursive-access; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5318","aarch64_vmsa::table::access::TableAccessLocation::cursor","function","direct-fvp-execution","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: geometry.value-boundaries; geometry.path-boundaries; tables.recursive-access; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5317","aarch64_vmsa::table::access::TableAccessLocation::from_cursor","function","direct-fvp-execution","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: geometry.value-boundaries; geometry.path-boundaries; tables.recursive-access; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5321","aarch64_vmsa::table::access::TableAccessLocation::level","function","direct-fvp-execution","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: geometry.value-boundaries; geometry.path-boundaries; tables.recursive-access; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5323","aarch64_vmsa::table::access::TableAccessLocation::path","function","direct-fvp-execution","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: geometry.value-boundaries; geometry.path-boundaries; tables.recursive-access; mapper.live-range","evidence-complete"
"ada32824cd813c16ab6ea30322ee396aad3aaa75","5316","aarch64_vmsa::table::access::TableAccessLocation::root","function","direct-fvp-execution","source-reviewed high-level MappingInspection and WalkInspection preserve observable path/level/kind/output/raw descriptor semantics without exposing table access or frames; catalog: geometry.value-boundaries; geometry.path-boundaries; tables.recursive-access; mapper.live-range","evidence-complete"
